name,err,absErr,midinote,pTag,pEst,pEstVar,salience
overall quality of single note - cello - A#2	1.7876344748	1.7876344748	26	116.54094038	118.328574854	429.430649558	0.473347401319	
overall quality of single note - cello - A2	2.45717517965	2.45717517965	25	110.0	112.45717518	519.673322292	0.500701421646	
overall quality of single note - cello - A#3	-17.1738674	17.1738674	38	233.081880759	215.908013359	3032.46498547	0.475216448342	
overall quality of single note - cello - A3	7.10386916589	7.10386916589	37	220.0	227.103869166	20982.9773186	0.539112978088	
overall quality of single note - cello - B2	36.093105519	36.093105519	27	123.470825314	159.563930833	117176.998728	0.451256297824	
overall quality of single note - cello - B3	12.6965489037	12.6965489037	39	246.941650628	259.638199532	40335.3628955	0.414842926878	
overall quality of single note - cello - C#2	68.2125784649	68.2125784649	17	69.2956577442	137.508236209	4543.25179968	0.331379980444	
overall quality of single note - cello - C2	35.7931679156	35.7931679156	16	65.4063913251	101.199559241	5139.16462135	0.584693914924	
overall quality of single note - cello - C#3	6.67357459648	6.67357459648	29	138.591315488	145.264890085	4989.79743889	0.329000826565	
overall quality of single note - cello - C3	34.8685416038	34.8685416038	28	130.81278265	165.681324254	143092.204884	0.454699014806	
overall quality of single note - cello - C#4	28.1702787454	28.1702787454	41	277.182630977	305.352909722	115733.115964	0.486458179821	
overall quality of single note - cello - C4	137.375070112	137.375070112	40	261.625565301	399.000635412	176063.454503	0.551677459321	
overall quality of single note - cello - D#2	98.893754151	98.893754151	19	77.7817459305	176.675500082	306476.563868	0.492843909201	
overall quality of single note - cello - D2	48.1268756249	48.1268756249	18	73.4161919794	121.543067604	4831.09480753	0.57564298896	
overall quality of single note - cello - D#3	-2.30485180008	2.30485180008	31	155.563491861	153.258640061	1456.33002894	0.467390854655	
overall quality of single note - cello - D3	-0.561187541001	0.561187541001	30	146.832383959	146.271196418	1196.49336779	0.413910796285	
overall quality of single note - cello - D#4	53.755714774	53.755714774	43	311.126983722	364.882698496	166687.551987	0.233649546584	
overall quality of single note - cello - D4	2.86621288265	2.86621288265	42	293.664767917	296.5309808	12735.1082124	0.567954839742	
overall quality of single note - cello - E2	7.5463942109	7.5463942109	20	82.4068892282	89.9532834391	599.024637971	0.534422265324	
overall quality of single note - cello - E3	4.65026665537	4.65026665537	32	164.813778456	169.464045112	14946.0536944	0.286446535604	
overall quality of single note - cello - E4	104.508487422	104.508487422	44	329.627556913	434.136044335	167831.144478	0.456889227035	
overall quality of single note - cello - F#2	8.12208317239	8.12208317239	22	92.4986056779	100.62068885	1604.14130324	0.548624768213	
overall quality of single note - cello - F2	8.47994110715	8.47994110715	21	87.3070578583	95.7869989654	2900.21279267	0.491849641841	
overall quality of single note - cello - F#3	0.160536921589	0.160536921589	34	184.997211356	185.157748277	13975.1670085	0.482158125768	
overall quality of single note - cello - F3	-4.88959637536	4.88959637536	33	174.614115717	169.724519341	1249.39424491	0.475398112355	
overall quality of single note - cello - F#4	31.8785822331	31.8785822331	46	369.994422712	401.873004945	24770.0577571	0.483067118228	
overall quality of single note - cello - F4	58.4338263436	58.4338263436	45	349.228231433	407.662057777	207156.722984	0.481441001833	
overall quality of single note - cello - G#2	4.97337036393	4.97337036393	24	103.826174395	108.799544759	1482.7804675	0.542075094279	
overall quality of single note - cello - G2	91.2298240894	91.2298240894	23	97.9988589954	189.228683085	9375.90251536	0.425623754644	
overall quality of single note - cello - G#3	-0.670070224851	0.670070224851	36	207.65234879	206.982278565	19215.4656596	0.345674857882	
overall quality of single note - cello - G3	-4.1159661816	4.1159661816	35	195.997717991	191.881751809	1044.01436904	0.463648963582	
overall quality of single note - cello - G4	42.9525621799	42.9525621799	47	391.995435982	434.947998162	151615.469733	0.479142139256	
overall quality of single note - clarinet - A#3	98.3416555629	98.3416555629	38	233.081880759	331.423536322	241685.436661	0.323745404905	
overall quality of single note - clarinet - A3	145.447611795	145.447611795	37	220.0	365.447611795	402941.313295	0.513033334971	
overall quality of single note - clarinet - A#4	17.4096983695	17.4096983695	50	466.163761518	483.573459888	151915.760006	0.384621399617	
overall quality of single note - clarinet - A4	9.62039112058	9.62039112058	49	440.0	449.620391121	144022.637958	0.418110268672	
overall quality of single note - clarinet - A#5	25.7842732366	25.7842732366	62	932.327523036	958.111796273	111647.301161	0.20245433897	
overall quality of single note - clarinet - A5	-34.8705144931	34.8705144931	61	880.0	845.129485507	175665.142016	0.370069728447	
overall quality of single note - clarinet - A#6	-156.868061078	156.868061078	74	1864.65504607	1707.78698499	220671.34118	0.377937049879	
overall quality of single note - clarinet - A6	-169.766622327	169.766622327	73	1760.0	1590.23337767	259578.380393	0.423165812454	
overall quality of single note - clarinet - B3	95.1780776073	95.1780776073	39	246.941650628	342.119728235	571478.840073	0.422580397895	
overall quality of single note - clarinet - B4	7.72481505184	7.72481505184	51	493.883301256	501.608116308	67924.7262215	0.360252633614	
overall quality of single note - clarinet - B5	-57.6283078689	57.6283078689	63	987.766602512	930.138294643	90896.1541565	0.448791631732	
overall quality of single note - clarinet - B6	-181.384619752	181.384619752	75	1975.53320502	1794.14858527	98142.0184138	0.419062215	
overall quality of single note - clarinet - C#4	-10.8387465965	10.8387465965	41	277.182630977	266.34388438	40915.7166356	0.455190057421	
overall quality of single note - clarinet - C4	37.0398037927	37.0398037927	40	261.625565301	298.665369093	157479.687552	0.565219160843	
overall quality of single note - clarinet - C#5	36.3239940073	36.3239940073	53	554.365261954	590.689255961	239311.120824	0.303088786596	
overall quality of single note - clarinet - C5	29.1637664478	29.1637664478	52	523.251130601	552.414897049	123699.365695	0.305709209903	
overall quality of single note - clarinet - C#6	-124.722041294	124.722041294	65	1108.73052391	984.008482613	149054.444917	0.391484011866	
overall quality of single note - clarinet - C6	-72.9026288709	72.9026288709	64	1046.5022612	973.599632331	132529.14445	0.491374064201	
overall quality of single note - clarinet - D#3	143.616893927	143.616893927	31	155.563491861	299.180385788	436965.912732	0.655399067941	
overall quality of single note - clarinet - D3	28.8908935216	28.8908935216	30	146.832383959	175.72327748	31606.7181708	0.533041492251	
overall quality of single note - clarinet - D#4	34.3166259717	34.3166259717	43	311.126983722	345.443609694	113290.340168	0.502951318395	
overall quality of single note - clarinet - D4	40.7728024207	40.7728024207	42	293.664767917	334.437570338	97079.3331469	0.439461940697	
overall quality of single note - clarinet - D#5	0.119980907612	0.119980907612	55	622.253967444	622.373948352	172803.826927	0.420048097258	
overall quality of single note - clarinet - D5	7.0320054936	7.0320054936	54	587.329535835	594.361541328	74808.0638796	0.322658802549	
overall quality of single note - clarinet - D#6	-144.928100944	144.928100944	67	1244.50793489	1099.57983394	152057.347647	0.31727012897	
overall quality of single note - clarinet - D6	-106.007106803	106.007106803	66	1174.65907167	1068.65196487	206685.282814	0.465901312577	
overall quality of single note - clarinet - E3	122.352342543	122.352342543	32	164.813778456	287.166120999	509972.234973	0.511315931716	
overall quality of single note - clarinet - E4	49.3648892711	49.3648892711	44	329.627556913	378.992446184	179775.85135	0.365150482116	
overall quality of single note - clarinet - E5	20.3544263032	20.3544263032	56	659.255113826	679.609540129	147834.612927	0.358878228472	
overall quality of single note - clarinet - E6	-67.3113630282	67.3113630282	68	1318.51022765	1251.19886462	95563.8786083	0.379419512084	
overall quality of single note - clarinet - F#3	158.06130578	158.06130578	34	184.997211356	343.058517136	513949.136206	0.419740300751	
overall quality of single note - clarinet - F3	98.3672382254	98.3672382254	33	174.614115717	272.981353942	286153.291605	0.620813965529	
overall quality of single note - clarinet - F#4	70.9483209252	70.9483209252	46	369.994422712	440.942743637	302207.151902	0.435511371345	
overall quality of single note - clarinet - F4	-10.7085606139	10.7085606139	45	349.228231433	338.519670819	52010.8976574	0.526755276622	
overall quality of single note - clarinet - F#5	-9.32321599752	9.32321599752	58	739.988845423	730.665629426	51312.2948978	0.273985424479	
overall quality of single note - clarinet - F5	-19.9750046975	19.9750046975	57	698.456462866	678.481458169	134881.677573	0.415411768996	
overall quality of single note - clarinet - F#6	-87.9503722924	87.9503722924	70	1479.97769085	1392.02731855	231845.873517	0.441952315827	
