name,err,absErr,midinote,pTag,pEst,confidence,salience
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.A3.aiff	14.6316373291	14.6316373291	37	220.0	234.631637329	0.877524222851	0.506066328458	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.A4.aiff	4.63801872912	4.63801872912	49	440.0	444.638018729	0.940340292333	0.463286793569	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.A5.aiff	-85.5859786852	85.5859786852	61	880.0	794.414021315	0.885848878232	0.340448281349	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.Ab4.aiff	-16.5624483861	16.5624483861	48	415.30469758	398.742249194	0.911077221521	0.369883630324	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.Ab5.aiff	-124.040357954	124.040357954	60	830.60939516	706.569037206	0.853599345221	0.622270284347	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.B3.aiff	36.1511294068	36.1511294068	39	246.941650628	283.092780035	0.871914793328	0.616230197647	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.B4.aiff	-23.1365158906	23.1365158906	51	493.883301256	470.746785366	0.899212590626	0.547850334538	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.Bb3.aiff	19.4548592222	19.4548592222	38	233.081880759	252.536739981	0.848104264473	0.498271141875	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.Bb4.aiff	-36.8711918613	36.8711918613	50	466.163761518	429.292569657	0.814305731776	0.41296121148	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.C4.aiff	0.0987759256817	0.0987759256817	40	261.625565301	261.724341226	0.871896001724	0.332464778334	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.C5.aiff	-27.1025906824	27.1025906824	52	523.251130601	496.148539919	0.895511437998	0.513210328014	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.D4.aiff	-3.74133539987	3.74133539987	42	293.664767917	289.923432518	0.918046440884	0.342726611566	
../sounds/IOWA/cello//Cello.ff.arco.sulA.stereo.D5.aiff	-92.4835335104	92.4835335104	54	587.329535835	494.846002324	0.789062093033	0.377368087084	
