name,err,absErr,midinote,pTag,pEst,conf,salience
overall quality of single note - cello - A#2	1.7876344748	1.7876344748	26	116.54094038	118.328574854	0.715138922719	0.473347401319	
overall quality of single note - cello - A#3	-17.1738674	17.1738674	38	233.081880759	215.908013359	0.743679412384	0.475216448342	
overall quality of single note - cello - A3	7.10386916589	7.10386916589	37	220.0	227.103869166	0.845941526885	0.539112978088	
overall quality of single note - cello - B2	36.093105519	36.093105519	27	123.470825314	159.563930833	0.649485528341	0.451256297824	
overall quality of single note - cello - B3	12.6965489037	12.6965489037	39	246.941650628	259.638199532	0.859006150957	0.414842926878	
overall quality of single note - cello - C#2	68.2125784649	68.2125784649	17	69.2956577442	137.508236209	0.527136482201	0.331379980444	
overall quality of single note - cello - C2	35.7931679156	35.7931679156	16	65.4063913251	101.199559241	0.420596791854	0.584693914924	
overall quality of single note - cello - C3	34.8685416038	34.8685416038	28	130.81278265	165.681324254	0.67006534062	0.454699014806	
overall quality of single note - cello - C#4	28.1702787454	28.1702787454	41	277.182630977	305.352909722	0.854794932614	0.486458179821	
overall quality of single note - cello - C4	137.375070112	137.375070112	40	261.625565301	399.000635412	0.81825640104	0.551677459321	
overall quality of single note - cello - D#2	98.893754151	98.893754151	19	77.7817459305	176.675500082	0.454608724853	0.492843909201	
overall quality of single note - cello - D2	48.1268756249	48.1268756249	18	73.4161919794	121.543067604	0.500538995083	0.57564298896	
overall quality of single note - cello - D#3	-2.30485180008	2.30485180008	31	155.563491861	153.258640061	0.695286441644	0.467390854655	
overall quality of single note - cello - D3	-0.561187541001	0.561187541001	30	146.832383959	146.271196418	0.73353338331	0.413910796285	
overall quality of single note - cello - D#4	53.755714774	53.755714774	43	311.126983722	364.882698496	0.784688727501	0.233649546584	
overall quality of single note - cello - D4	2.86621288265	2.86621288265	42	293.664767917	296.5309808	0.886733134529	0.567954839742	
overall quality of single note - cello - E2	7.5463942109	7.5463942109	20	82.4068892282	89.9532834391	0.568046190119	0.534422265324	
overall quality of single note - cello - E3	4.65026665537	4.65026665537	32	164.813778456	169.464045112	0.705602834028	0.286446535604	
overall quality of single note - cello - F#2	8.12208317239	8.12208317239	22	92.4986056779	100.62068885	0.585947107915	0.548624768213	
overall quality of single note - cello - F#3	0.160536921589	0.160536921589	34	184.997211356	185.157748277	0.797068161878	0.482158125768	
overall quality of single note - cello - F3	-4.88959637536	4.88959637536	33	174.614115717	169.724519341	0.772481311826	0.475398112355	
overall quality of single note - cello - F#4	31.8785822331	31.8785822331	46	369.994422712	401.873004945	0.922771076075	0.483067118228	
overall quality of single note - cello - G#2	4.97337036393	4.97337036393	24	103.826174395	108.799544759	0.665524463121	0.542075094279	
overall quality of single note - cello - G2	91.2298240894	91.2298240894	23	97.9988589954	189.228683085	0.715603992801	0.425623754644	
overall quality of single note - cello - G#3	-0.670070224851	0.670070224851	36	207.65234879	206.982278565	0.756723698804	0.345674857882	
overall quality of single note - cello - G3	-4.1159661816	4.1159661816	35	195.997717991	191.881751809	0.82662113555	0.463648963582	
overall quality of single note - cello - G4	42.9525621799	42.9525621799	47	391.995435982	434.947998162	0.832903010682	0.479142139256	
overall quality of single note - clarinet - A#4	17.4096983695	17.4096983695	50	466.163761518	483.573459888	0.899233317804	0.384621399617	
overall quality of single note - clarinet - A4	9.62039112058	9.62039112058	49	440.0	449.620391121	0.854728054845	0.418110268672	
overall quality of single note - clarinet - A#5	25.7842732366	25.7842732366	62	932.327523036	958.111796273	0.949350401196	0.20245433897	
overall quality of single note - clarinet - A5	-34.8705144931	34.8705144931	61	880.0	845.129485507	0.881409020931	0.370069728447	
overall quality of single note - clarinet - A#6	-156.868061078	156.868061078	74	1864.65504607	1707.78698499	0.915546952781	0.377937049879	
overall quality of single note - clarinet - A6	-169.766622327	169.766622327	73	1760.0	1590.23337767	0.885090041408	0.423165812454	
overall quality of single note - clarinet - B3	95.1780776073	95.1780776073	39	246.941650628	342.119728235	0.832950685923	0.422580397895	
overall quality of single note - clarinet - B4	7.72481505184	7.72481505184	51	493.883301256	501.608116308	0.878000241214	0.360252633614	
overall quality of single note - clarinet - B5	-57.6283078689	57.6283078689	63	987.766602512	930.138294643	0.90678095166	0.448791631732	
overall quality of single note - clarinet - C#4	-10.8387465965	10.8387465965	41	277.182630977	266.34388438	0.827622977763	0.455190057421	
overall quality of single note - clarinet - C4	37.0398037927	37.0398037927	40	261.625565301	298.665369093	0.856184230752	0.565219160843	
overall quality of single note - clarinet - C#5	36.3239940073	36.3239940073	53	554.365261954	590.689255961	0.886529568818	0.303088786596	
overall quality of single note - clarinet - C5	29.1637664478	29.1637664478	52	523.251130601	552.414897049	0.910231541807	0.305709209903	
overall quality of single note - clarinet - C#6	-124.722041294	124.722041294	65	1108.73052391	984.008482613	0.859092988003	0.391484011866	
overall quality of single note - clarinet - C6	-72.9026288709	72.9026288709	64	1046.5022612	973.599632331	0.893230777962	0.491374064201	
overall quality of single note - clarinet - D#4	34.3166259717	34.3166259717	43	311.126983722	345.443609694	0.843038729039	0.502951318395	
overall quality of single note - clarinet - D4	40.7728024207	40.7728024207	42	293.664767917	334.437570338	0.826139842643	0.439461940697	
overall quality of single note - clarinet - D5	7.0320054936	7.0320054936	54	587.329535835	594.361541328	0.928339430688	0.322658802549	
overall quality of single note - clarinet - D6	-106.007106803	106.007106803	66	1174.65907167	1068.65196487	0.877920782479	0.465901312577	
overall quality of single note - clarinet - E3	122.352342543	122.352342543	32	164.813778456	287.166120999	0.806204875834	0.511315931716	
overall quality of single note - clarinet - E4	49.3648892711	49.3648892711	44	329.627556913	378.992446184	0.827650504539	0.365150482116	
overall quality of single note - clarinet - E5	20.3544263032	20.3544263032	56	659.255113826	679.609540129	0.925247161597	0.358878228472	
overall quality of single note - clarinet - E6	-67.3113630282	67.3113630282	68	1318.51022765	1251.19886462	0.917851445274	0.379419512084	
overall quality of single note - clarinet - F3	98.3672382254	98.3672382254	33	174.614115717	272.981353942	0.837314578549	0.620813965529	
overall quality of single note - clarinet - F#4	70.9483209252	70.9483209252	46	369.994422712	440.942743637	0.8785935331	0.435511371345	
overall quality of single note - clarinet - F#5	-9.32321599752	9.32321599752	58	739.988845423	730.665629426	0.866399833515	0.273985424479	
overall quality of single note - clarinet - F#6	-87.9503722924	87.9503722924	70	1479.97769085	1392.02731855	0.873152880024	0.441952315827	
overall quality of single note - clarinet - F6	-94.5770206784	94.5770206784	69	1396.91292573	1302.33590505	0.880154518861	0.427463928441	
overall quality of single note - clarinet - G3	20.8773473798	20.8773473798	35	195.997717991	216.875065371	0.769881072031	0.475380195134	
overall quality of single note - clarinet - G#4	14.1059987967	14.1059987967	48	415.30469758	429.410696377	0.911484719565	0.317985334616	
overall quality of single note - clarinet - G4	3.70975554705	3.70975554705	47	391.995435982	395.705191529	0.873920791939	0.509340291069	
overall quality of single note - clarinet - G5	2.57570231751	2.57570231751	59	783.990871963	786.566574281	0.909976138731	0.271513460975	
overall quality of single note - clarinet - G#6	-58.8155262821	58.8155262821	72	1661.21879032	1602.40326404	0.940567940765	0.334524848338	
overall quality of single note - clarinet - G6	-212.649015935	212.649015935	71	1567.98174393	1355.33272799	0.866718614391	0.32710340072	
overall quality of single note - flute - B3	159.873386128	159.873386128	39	246.941650628	406.815036756	0.769318901483	0.615496624641	
overall quality of single note - flute - C#7	-867.902717708	867.902717708	77	2217.46104781	1349.55833011	0.77481385136	0.219584428835	
overall quality of single note - flute - D7	-960.282178527	960.282178527	78	2349.31814334	1389.03596481	0.839621152104	0.237095585964	
overall quality of single note - trumpet - A#3	17.7718995352	17.7718995352	38	233.081880759	250.853780294	0.826263949619	0.819782969843	
overall quality of single note - trumpet - A3	57.7395010663	57.7395010663	37	220.0	277.739501066	0.86567675903	0.866254546841	
overall quality of single note - trumpet - A4	50.2564644618	50.2564644618	49	440.0	490.256464462	0.871408382424	0.741451408851	
overall quality of single note - trumpet - A#5	-108.777097462	108.777097462	62	932.327523036	823.550425575	0.862372410792	0.475995946357	
overall quality of single note - trumpet - A5	-27.8910961778	27.8910961778	61	880.0	852.108903822	0.944433419019	0.511986265204	
overall quality of single note - trumpet - B3	16.6170960448	16.6170960448	39	246.941650628	263.558746673	0.877395030518	0.900047692242	
